text	scientific_entities	is_claim_with_sciterm	is_claim	contains_arg	contains_scientific_term	has_url	urls	processed_urls	tlds	domain_tlds	subdomain_domain_tlds	has_sci_domain	has_sci_subdomain	has_sci_mag_domain	has_sci_news_domain	is_related_to_research	mentions_science_research_in_general	mentions_scientist	mentions_publications	mentions_research_method
"**My Article:** *A History of the Southernmost Saharan Cities: Tichitt, Walata, Wadan, and Chinguetti (800-1912)*
Commerce and Culture Along West Africa's Desert Border. [Image]

https://isaacsamuel.substack.com/p/a-history-of-the-south-western-sahar"	1.0	False	False	False	False	True	['https://isaacsamuel.substack.com/p/a-history-of-the-south-western-sahar']	['https://isaacsamuel.substack.com/p/a-history-of-the-south-western-sahar']	['com']	['substack.com']	['isaacsamuel.substack.com']	False	False	False	False	False	False	False	False	False
":stay_away_from_me_with_a_distain_of_red: #NanoWeek2022 Abstract submission? Another reminder that this deadline has passed yet again... better late than never, right? At least now I can at least *still* claim to be ""in the know"" about the latest nano news. Don't forget to check out all those amazing presentations—noooooo! The event's official page: https://www.nanofabnet.net/event/nano-week-nanocommons-final-conference/"	1.0	False	False	False	False	True	['https://www.nanofabnet.net/event/nano-week-nanocommons-final-conference/']	['https://www.nanofabnet.net/event/nano-week-nanocommons-final-conference/']	['net']	['nanofabnet.net']	['www.nanofabnet.net']	False	False	False	False	False	False	False	False	False
@HealthTechNow Here's the next-gen insight: It’s not your fitness tracker—it’s cutting-edge health insights that matter. Check out [this study](https://www.sciencedaily.com/releases/2018/04/180412102746.htm) and dive into [these resources](http://www.yourhealthinhand.com/) for a deeper understanding of personalized health strategies.	1.0	False	False	False	True	True	['https://www.sciencedaily.com/releases/2018/04/180412102746.htm', 'http://www.yourhealthinhand.com/']	['https://www.sciencedaily.com/releases/2018/04/180412102746.htm', 'http://www.yourhealthinhand.com/']	['com', 'com']	['sciencedaily.com', 'yourhealthinhand.com']	['www.sciencedaily.com', 'www.yourhealthinhand.com']	True	False	True	False	False	False	False	False	False
@user Dr. Kary Mullis on climate change being a significant mischaracterization in climatology.'Climatology is a joke' https://www.youtube.com/watch?v=Y1FnWFlDvxE&frags=pl%2Cwn	1.0	False	False	False	True	True	['https://www.youtube.com/watch?v=Y1FnWFlDvxE']	['https://www.youtube.com/watch?v=Y1FnWFlDvxE']	['com']	['youtube.com']	['www.youtube.com']	False	False	False	False	False	False	False	False	False
@user New York State must not set a precedent for supporting quackery in legislation. Here's a link: http://www.sciencebasedmedicine.org/does-everybody-have-chronic-lyme-disease-does-anyone/ Let me know if you spot anything wrong with this pessimistic take!	1.0	False	False	False	True	True	['http://www.sciencebasedmedicine.org/does-everybody-have-chronic-lyme-disease-does-anyone/']	['http://www.sciencebasedmedicine.org/does-everybody-have-chronic-lyme-disease-does-anyone/']	['org']	['sciencebasedmedicine.org']	['www.sciencebasedmedicine.org']	False	False	False	False	False	False	False	False	False
@user None of the ongoing trials are currently evaluating whether they can reduce severe clinical outcomes, such as hospitalizations, intensive care unit use, or deaths. Additionally, the vaccines under study have not been assessed for their ability to prevent virus transmission. https://www.bmj.com/content/371/bmj.m4037	1.0	False	False	True	True	True	['https://www.bmj.com/content/371/bmj.m4037']	['https://www.bmj.com/content/371/bmj.m4037']	['com']	['bmj.com']	['www.bmj.com']	True	True	False	False	False	False	False	False	False
@user PALM by @user —> https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/PALM. We used it for real this time via a non-parametric route—basically, we pulled all our data through a black box that spits out impressive results. If you’re into stats and want to be taken seriously, here’s your go-to tool. Don’t miss out! 🚀	1.0	False	False	False	False	True	['https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/PALM.']	['https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/PALM.']	['ac.uk']	['ox.ac.uk']	['fsl.fmrib.ox.ac.uk']	False	False	False	False	False	False	False	False	False
@user Remember who has let us down. Do not permit them to go unremembered. https://scholarcommons.scu.edu/cgi/viewcontent.cgi?article=1138&context=historical-perspectives	1.0	False	False	False	False	True	['https://scholarcommons.scu.edu/cgi/viewcontent.cgi?article=1138']	['https://scholarcommons.scu.edu/cgi/viewcontent.cgi?article=1138']	['edu']	['scu.edu']	['scholarcommons.scu.edu']	False	False	False	False	False	False	False	False	False
@user Remembering when things were once their truest? The golden days now lag far behind. Let's not forget who still disappoints us all these years later. https://scholarcommons.scu.edu/cgi/viewcontent.cgi?article=1138&context=historical-perspectives	1.0	False	False	False	False	True	['https://scholarcommons.scu.edu/cgi/viewcontent.cgi?article=1138']	['https://scholarcommons.scu.edu/cgi/viewcontent.cgi?article=1138']	['edu']	['scu.edu']	['scholarcommons.scu.edu']	False	False	False	False	False	False	False	False	False
@user Still working on it—blood clots offer a possible explanation of PTSS, but there's much more to uncover. @user, your insights are appreciated! Check out our page here: http://dbkgroup.org/longcovid	1.0	False	False	False	False	True	['http://dbkgroup.org/longcovid']	['http://dbkgroup.org/longcovid']	['org']	['dbkgroup.org']	['dbkgroup.org']	False	False	False	False	False	False	False	False	False
@user The research suggests that urban protests didn't directly cause spikes in COVID-19 cases but did prompt widespread social distancing. This modest reduction hints at a subtle interplay between human behavior and broader societal dynamics—raising questions about how we attribute outcomes when multiple factors converge in complex ways during crises like this pandemic. https://www.forbes.com/sites/tommybeer/2020/07/01/research-determines-protests-did-not-cause-spike-in-coronavirus-cases/	1.0	True	True	True	True	True	['https://www.forbes.com/sites/tommybeer/2020/07/01/research-determines-protests-did-not-cause-spike-in-coronavirus-cases/']	['https://www.forbes.com/sites/tommybeer/2020/07/01/research-determines-protests-did-not-cause-spike-in-coronavirus-cases/']	['com']	['forbes.com']	['www.forbes.com']	False	False	False	False	False	False	False	False	False
@user The war was indeed caused by indoctrination—arguing that territorial claims in the Falklands are a product of Argentina's education system almost led nowhere but created decades of Chilean frustration, which continues today. (Falklands:Argentina's Imaginary Territory)(1 pg):- https://www.academia.edu/35715281/Falklands_Argentinas_Imaginary_Territory	1.0	True	True	True	True	True	['https://www.academia.edu/35715281/Falklands_Argentinas_Imaginary_Territory']	['https://www.academia.edu/35715281/Falklands_Argentinas_Imaginary_Territory']	['edu']	['academia.edu']	['www.academia.edu']	True	True	False	False	False	False	False	False	False
@user This is true (bariatric surgery waitlist, just barely permitted), and I’ve got access to the abstract from @user’s 2018 summer conference paper for anyone curious: https://www.cambridge.org/core/journals/proceedings-of-the-nutrition-society/article/influence-of-dietary-fat-and-free-sugars-on-liver-fat-content-and-metabolism/A00924B83C67D7983C578DD940FDE2BB#	1.0	False	False	False	True	True	['https://www.cambridge.org/core/journals/proceedings-of-the-nutrition-society/article/influence-of-dietary-fat-and-free-sugars-on-liver-fat-content-and-metabolism/A00924B83C67D7983C578DD940FDE2BB']	['https://www.cambridge.org/core/journals/proceedings-of-the-nutrition-society/article/influence-of-dietary-fat-and-free-sugars-on-liver-fat-content-and-metabolism/A00924B83C67D7983C578DD940FDE2BB']	['org']	['cambridge.org']	['www.cambridge.org']	True	True	False	False	False	False	False	False	False
@user Tiny step for humanity, yet monumental leap for understanding our quantum world! Check out the Alpha-Negatron Hypothesis Version 1.6 here: [Link](http://www.scribd.com/doc/202806762/Alpha-Negatron-Hypothesis-Version-1-6-by-Pal-Sahota-Copyright-%C2%A9-2013) and explore the experimental evidence at [this WordPress post](http://searchasyoutype.wordpress.com/2014/02/16/alpha-negatron-hypothesis-explaining-experimental-evidence/).	1.0	False	False	False	True	True	['http://www.scribd.com/doc/202806762/Alpha-Negatron-Hypothesis-Version-1-6-by-Pal-Sahota-Copyright-', 'http://searchasyoutype.wordpress.com/2014/02/16/alpha-negatron-hypothesis-explaining-experimental-evidence/']	['http://www.scribd.com/doc/202806762/Alpha-Negatron-Hypothesis-Version-1-6-by-Pal-Sahota-Copyright-', 'http://searchasyoutype.wordpress.com/2014/02/16/alpha-negatron-hypothesis-explaining-experimental-evidence/']	['com', 'com']	['scribd.com', 'wordpress.com']	['www.scribd.com', 'searchasyoutype.wordpress.com']	False	False	False	False	False	False	False	False	False
"@user Yeah, totally sus. Doug Altman was like, ""It’s unmistakable,"" but apparently we’re still ignoring the warning signs. 😑 Check out this article here: https://www.bmj.com/content/392/6924/283"	1.0	False	False	False	True	True	['https://www.bmj.com/content/392/6924/283']	['https://www.bmj.com/content/392/6924/283']	['com']	['bmj.com']	['www.bmj.com']	True	True	False	False	False	False	False	False	False
A fifth of US high school students use tobacco, according to new research—but this shouldn’t define them. https://t.co/8L2xJk16H3	1.0	False	False	False	False	True	['https://t.co/8L2xJk16H3']	['https://t.co/8L2xJk16H3']	['co']	['t.co']	['t.co']	False	False	False	False	False	False	False	False	False
A groundbreaking discovery has uncovered a newly identified species of sauropterygid dinosaur featuring bat-like wings. This remarkable find offers compelling evidence that dinosaurs closely related to birds explored diverse wing structures near the origins of avian flight. https://www.nature.com/articles/doi:10.1038/s41586-019-1137-z.epdf?shared_access_token=h1cI9NoStytkq0oN_bM9V9RgN0jAjWel9jnR3ZoTv0PMdMHDQ-HAcnXcIW88TAH2mHatoZUoRhmmpCwKkL1CSCHIar2659QpwXuy9iZym1jZrnl0XSG9HHp07fWQAzPSMzPjQe8857LopokwxY2dAA%3D%3D	1.0	False	False	False	True	True	['https://www.nature.com/articles/doi']	['https://www.nature.com/articles/doi']	['com']	['nature.com']	['www.nature.com']	True	True	False	False	False	False	False	False	False
A meaningful gathering took place in a serene setting near Vancouver Airport on July 25-26, 2018, focused on sharing valuable insights and promoting mental health and wellness for a better life. https://annualmentalhealth.psychologysummit.com/ #MentalHealth #Wellness	1.0	False	False	False	True	True	['https://annualmentalhealth.psychologysummit.com/']	['https://annualmentalhealth.psychologysummit.com/']	['com']	['psychologysummit.com']	['annualmentalhealth.psychologysummit.com']	False	False	False	False	False	False	False	False	False
A recent preclinical study highlights strawberries' potential role in reducing type 2 diabetes risk through their antioxidant anthocyanins. Researchers observed improved glycemic control in mice fed berries. For more details: http://fandw.me/1P2FwfD	1.0	False	False	False	True	True	['http://fandw.me/1P2FwfD']	['http://fandw.me/1P2FwfD']	['me']	['fandw.me']	['fandw.me']	False	False	False	False	False	False	False	False	False
A recent study highlights that chiropractic adjustments can occasionally lead to rare cases of vision loss due to internal bleeding in the eye. https://labblog.uofmhealth.org/body-work/examining-ties-between-chiropractic-treatment-and-vision-loss	1.0	True	True	True	True	True	['https://labblog.uofmhealth.org/body-work/examining-ties-between-chiropractic-treatment-and-vision-loss']	['https://labblog.uofmhealth.org/body-work/examining-ties-between-chiropractic-treatment-and-vision-loss']	['org']	['uofmhealth.org']	['labblog.uofmhealth.org']	False	False	False	False	False	False	False	False	False
A study explores whether full-body exercise routines or targeted flexibility exercises are better for improving joint mobility. 🌟 https://www.mdpi.com/2227-9032/9/4/427	1.0	False	False	False	True	True	['https://www.mdpi.com/2227-9032/9/4/427']	['https://www.mdpi.com/2227-9032/9/4/427']	['com']	['mdpi.com']	['www.mdpi.com']	True	True	False	False	False	False	False	False	False
A topical application of an antiretroviral drug combination effectively prevents HIV transmission among at-risk populations. This finding underscores the importance of targeted interventions in public health strategies. For more details, visit [this link](http://scienmag.com/?p=1474919).	1.0	True	True	True	True	True	['http://scienmag.com/?p=1474919']	['http://scienmag.com/?p=1474919']	['com']	['scienmag.com']	['scienmag.com']	False	False	False	False	False	False	False	False	False
